student_id;annee_academique;departement_code;departement_nom;ue_code;ue_nom;note;enseignants
etu_2024351;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;13,2;Prof. Lambert
etu_2024351;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;14,02;Prof. Lambert
etu_2024351;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;;"Prof. Moreau;Prof. Durand"
etu_2024352;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;20,0;Prof. Durand
etu_2024352;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;11,79;Prof. Dubois
etu_2024352;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;13,77;Prof. Durand
etu_2024353;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;12,15;Prof. Lambert
etu_2024353;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;9,48;Prof. Lambert
etu_2024353;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;;"Prof. Moreau;Prof. Durand"
etu_2024354;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;16,8;"Prof. Martin;Prof. Leroy"
etu_2024354;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;6,7;Prof. Simon
etu_2024355;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;12,17;Prof. Lambert
etu_2024355;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;12,94;Prof. Lambert
etu_2024356;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;10,63;Prof. Lambert
etu_2024356;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;15,91;Prof. Lambert
etu_2024357;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;13,73;Prof. Lambert
etu_2024357;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;13,31;Prof. Lambert
etu_2024357;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;17,93;"Prof. Moreau;Prof. Durand"
etu_2024358;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;6,35;Prof. Lambert
etu_2024358;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;6,99;Prof. Lambert
etu_2024359;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;11,0;"Prof. Martin;Prof. Leroy"
etu_2024359;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;16,59;Prof. Simon
etu_2024360;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;13,54;Prof. Durand
etu_2024360;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;9,24;Prof. Dubois
etu_2024360;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;10,7;Prof. Durand
etu_2024361;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;15,23;Prof. Durand
etu_2024361;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;11,15;Prof. Dubois
etu_2024361;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;16,26;Prof. Durand
etu_2024362;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;11,79;Prof. Lambert
etu_2024362;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;17,73;Prof. Lambert
etu_2024363;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;11,84;Prof. Lambert
etu_2024363;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;17,84;Prof. Lambert
etu_2024364;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;3,15;Prof. Durand
etu_2024364;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;17,44;Prof. Dubois
etu_2024364;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;11,36;Prof. Durand
etu_2024365;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;9,05;Prof. Lambert
etu_2024365;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;8,38;Prof. Lambert
etu_2024365;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;7,56;"Prof. Moreau;Prof. Durand"
etu_2024366;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;13,93;Prof. Durand
etu_2024366;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;10,67;Prof. Dubois
etu_2024366;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;;Prof. Durand
etu_2024367;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;6,28;Prof. Lambert
etu_2024367;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;20,0;Prof. Lambert
etu_2024368;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;9,49;"Prof. Martin;Prof. Leroy"
etu_2024368;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;12,35;Prof. Simon
etu_2024369;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;;Prof. Durand
etu_2024369;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;5,95;Prof. Dubois
etu_2024369;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;16,23;Prof. Durand
etu_2024370;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;;Prof. Lambert
etu_2024370;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;12,84;Prof. Lambert
etu_2024370;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;12,69;"Prof. Moreau;Prof. Durand"
etu_2024371;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;8,96;Prof. Lambert
etu_2024371;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;;Prof. Lambert
etu_2024372;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;9,71;Prof. Lambert
etu_2024372;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;3,77;Prof. Lambert
etu_2024372;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;20,0;"Prof. Moreau;Prof. Durand"
etu_2024373;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;14,22;Prof. Lambert
etu_2024373;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;16,17;Prof. Lambert
etu_2024373;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;;"Prof. Moreau;Prof. Durand"
etu_2024374;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;16,7;Prof. Lambert
etu_2024374;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;7,85;Prof. Lambert
etu_2024374;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;15,63;"Prof. Moreau;Prof. Durand"
etu_2024375;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;14,71;Prof. Lambert
etu_2024375;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;9,72;Prof. Lambert
etu_2024376;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;14,28;Prof. Lambert
etu_2024376;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;13,88;Prof. Lambert
etu_2024377;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;6,95;Prof. Lambert
etu_2024377;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;3,71;Prof. Lambert
etu_2024378;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;8,31;Prof. Lambert
etu_2024378;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;10,85;Prof. Lambert
etu_2024379;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;9,68;Prof. Durand
etu_2024379;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;8,66;Prof. Dubois
etu_2024379;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;7,87;Prof. Durand
etu_2024380;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;12,25;Prof. Lambert
etu_2024380;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;7,07;Prof. Lambert
etu_2024380;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;10,14;"Prof. Moreau;Prof. Durand"
etu_2024381;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;10,01;Prof. Durand
etu_2024381;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;;Prof. Dubois
etu_2024381;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;3,73;Prof. Durand
etu_2024382;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;;Prof. Lambert
etu_2024382;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;5,18;Prof. Lambert
etu_2024383;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;14,72;Prof. Lambert
etu_2024383;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;;Prof. Lambert
etu_2024384;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;7,28;Prof. Lambert
etu_2024384;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;18,17;Prof. Lambert
etu_2024384;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;13,82;"Prof. Moreau;Prof. Durand"
etu_2024385;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;15,88;Prof. Lambert
etu_2024385;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;8,46;Prof. Lambert
etu_2024386;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;8,74;"Prof. Martin;Prof. Leroy"
etu_2024386;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;7,58;Prof. Simon
etu_2024387;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;10,41;Prof. Durand
etu_2024387;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;6,88;Prof. Dubois
etu_2024387;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;12,67;Prof. Durand
etu_2024388;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;9,07;Prof. Durand
etu_2024388;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;10,56;Prof. Dubois
etu_2024388;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;4,7;Prof. Durand
etu_2024389;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;13,73;Prof. Durand
etu_2024389;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;16,15;Prof. Dubois
etu_2024389;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;8,92;Prof. Durand
etu_2024390;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;7,31;"Prof. Martin;Prof. Leroy"
etu_2024390;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;12,47;Prof. Simon
etu_2024391;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;14,12;Prof. Lambert
etu_2024391;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;4,83;Prof. Lambert
etu_2024392;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;13,67;Prof. Lambert
etu_2024392;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;13,47;Prof. Lambert
etu_2024393;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;18,1;Prof. Lambert
etu_2024393;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;13,65;Prof. Lambert
etu_2024393;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;15,11;"Prof. Moreau;Prof. Durand"
etu_2024394;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;10,88;Prof. Lambert
etu_2024394;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;;Prof. Lambert
etu_2024394;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;;"Prof. Moreau;Prof. Durand"
etu_2024395;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;14,58;Prof. Lambert
etu_2024395;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;12,1;Prof. Lambert
etu_2024395;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;;"Prof. Moreau;Prof. Durand"
etu_2024396;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;11,25;Prof. Lambert
etu_2024396;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;7,37;Prof. Lambert
etu_2024397;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;12,1;Prof. Durand
etu_2024397;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;;Prof. Dubois
etu_2024397;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;17,47;Prof. Durand
etu_2024398;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;8,97;Prof. Lambert
etu_2024398;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;9,7;Prof. Lambert
etu_2024398;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;14,17;"Prof. Moreau;Prof. Durand"
etu_2024399;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;10,31;Prof. Lambert
etu_2024399;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;12,38;Prof. Lambert
etu_2024399;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;11,7;"Prof. Moreau;Prof. Durand"
etu_2024400;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;12,94;Prof. Lambert
etu_2024400;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;8,38;Prof. Lambert
etu_2024401;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;14,75;Prof. Lambert
etu_2024401;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;11,54;Prof. Lambert
etu_2024402;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;13,59;Prof. Lambert
etu_2024402;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;10,43;Prof. Lambert
etu_2024403;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;15,72;"Prof. Martin;Prof. Leroy"
etu_2024403;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;11,43;Prof. Simon
etu_2024404;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;8,94;Prof. Lambert
etu_2024404;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;11,12;Prof. Lambert
etu_2024404;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;12,17;"Prof. Moreau;Prof. Durand"
etu_2024405;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;9,28;"Prof. Martin;Prof. Leroy"
etu_2024405;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;6,62;Prof. Simon
etu_2024406;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;10,9;Prof. Durand
etu_2024406;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;7,06;Prof. Dubois
etu_2024406;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;5,34;Prof. Durand
etu_2024407;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;12,01;Prof. Durand
etu_2024407;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;12,91;Prof. Dubois
etu_2024407;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;14,37;Prof. Durand
etu_2024408;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;9,59;"Prof. Martin;Prof. Leroy"
etu_2024408;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;14,48;Prof. Simon
etu_2024409;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;13,8;Prof. Lambert
etu_2024409;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;12,4;Prof. Lambert
etu_2024410;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;18,64;Prof. Durand
etu_2024410;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;;Prof. Dubois
etu_2024410;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;;Prof. Durand
etu_2024411;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;14,44;Prof. Lambert
etu_2024411;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;8,65;Prof. Lambert
etu_2024412;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;7,75;Prof. Durand
etu_2024412;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;9,54;Prof. Dubois
etu_2024412;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;13,77;Prof. Durand
etu_2024413;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;4,67;Prof. Lambert
etu_2024413;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;16,8;Prof. Lambert
etu_2024413;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;9,81;"Prof. Moreau;Prof. Durand"
etu_2024414;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;8,43;Prof. Lambert
etu_2024414;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;9,98;Prof. Lambert
etu_2024415;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;12,67;Prof. Durand
etu_2024415;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;12,44;Prof. Dubois
etu_2024415;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;;Prof. Durand
etu_2024416;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;14,83;Prof. Lambert
etu_2024416;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;14,83;Prof. Lambert
etu_2024417;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;13,94;Prof. Lambert
etu_2024417;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;12,25;Prof. Lambert
etu_2024417;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;;"Prof. Moreau;Prof. Durand"
etu_2024418;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;5,75;"Prof. Martin;Prof. Leroy"
etu_2024418;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;9,59;Prof. Simon
etu_2024419;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;17,11;Prof. Durand
etu_2024419;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;4,11;Prof. Dubois
etu_2024419;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;10,7;Prof. Durand
etu_2024420;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;8,72;Prof. Durand
etu_2024420;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;;Prof. Dubois
etu_2024420;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;7,33;Prof. Durand
etu_2024421;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;11,31;Prof. Durand
etu_2024421;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;;Prof. Dubois
etu_2024421;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;11,79;Prof. Durand
etu_2024422;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;10,3;"Prof. Martin;Prof. Leroy"
etu_2024422;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;12,47;Prof. Simon
etu_2024423;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;14,04;Prof. Durand
etu_2024423;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;12,4;Prof. Dubois
etu_2024423;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;6,06;Prof. Durand
etu_2024424;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;11,06;"Prof. Martin;Prof. Leroy"
etu_2024424;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;13,15;Prof. Simon
etu_2024425;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;6,99;Prof. Lambert
etu_2024425;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;5,84;Prof. Lambert
etu_2024426;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;12,79;Prof. Lambert
etu_2024426;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;12,78;Prof. Lambert
etu_2024427;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;11,6;Prof. Durand
etu_2024427;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;2,87;Prof. Dubois
etu_2024427;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;10,61;Prof. Durand
etu_2024428;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;10,67;Prof. Lambert
etu_2024428;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;12,52;Prof. Lambert
etu_2024428;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;9,62;"Prof. Moreau;Prof. Durand"
etu_2024429;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;10,58;Prof. Lambert
etu_2024429;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;10,51;Prof. Lambert
etu_2024430;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;13,76;"Prof. Martin;Prof. Leroy"
etu_2024430;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;8,85;Prof. Simon
etu_2024431;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;7,01;Prof. Lambert
etu_2024431;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;9,75;Prof. Lambert
etu_2024431;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;9,72;"Prof. Moreau;Prof. Durand"
